Angle	Impulses
a/º	Z/#/10s

21,8	6,0
22,4	6,0
22,6	6,0
23,2	10,0
23,4	7,0
24,0	16,0
24,1	51,0
24,8	93,0
25,0	121,0
25,7	151,0
25,8	182,0
26,4	223,0
26,6	212,0
27,2	270,0
27,4	329,0
28,0	315,0
28,2	338,0
28,8	365,0
28,9	396,0
29,6	436,0
