Angle	Impulses
a/º	Z/#/5s

11,4	118,0
12,2	107,0
13,0	151,0
13,8	231,0
14,6	358,0
15,4	495,0
16,2	570,0
17,0	733,0
17,9	854,0
18,7	946,0
19,5	1026,0
20,3	1077,0
21,1	1156,0
21,9	1070,0
22,7	1035,0
23,5	1040,0
24,3	982,0
25,1	937,0
25,9	730,0
26,7	701,0
27,6	643,0
28,4	630,0
29,2	616,0
30,0	525,0
30,8	573,0
31,6	554,0
32,4	503,0
33,2	489,0
34,0	495,0
34,9	476,0
35,7	450,0
36,5	467,0
37,3	439,0
38,1	446,0
38,9	561,0
