Angle	Impulses
a/º	Z/#/5s

11,0	185,0
11,8	149,0
12,6	166,0
13,4	308,0
14,2	482,0
15,1	785,0
16,0	950,0
16,8	1226,0
17,6	1405,0
18,4	1546,0
19,2	1647,0
20,0	1785,0
20,8	1805,0
21,6	1766,0
22,4	1712,0
23,1	1655,0
23,9	1596,0
24,7	1543,0
25,6	1325,0
26,4	1185,0
27,2	1004,0
28,0	904,0
28,9	888,0
29,7	823,0
30,5	787,0
31,2	766,0
32,1	682,0
32,9	671,0
33,6	658,0
34,4	593,0
35,2	557,0
36,0	619,0
36,8	1429,0
37,6	1683,0
38,4	1535,0
