Angle	Impulses
a/º	Z/#/5s

11,4	354,0
12,1	268,0
13,0	366,0
13,8	482,0
14,6	699,0
15,4	897,0
16,2	1093,0
17,0	1428,0
17,7	1804,0
18,5	2198,0
19,4	2392,0
20,3	2790,0
21,1	3205,0
21,9	3432,0
22,7	3501,0
23,5	3552,0
24,4	3988,0
25,2	4269,0
25,9	3885,0
26,8	3475,0
27,6	3469,0
28,4	3424,0
29,2	3527,0
30,1	3563,0
30,8	3640,0
31,6	3545,0
32,4	3391,0
33,2	3390,0
34,0	3322,0
34,8	3128,0
35,7	3038,0
36,5	3116,0
37,3	3054,0
38,1	3050,0
38,9	3818,0
