Angle	Impulses
a/º	Z/#/5s

11,4	213,0
12,2	218,0
13,0	254,0
13,8	409,0
14,9	688,0
15,2	728,0
16,0	902,0
16,7	1190,0
17,6	1362,0
18,4	1611,0
19,2	1804,0
20,0	1941,0
20,7	2098,0
21,5	2341,0
22,3	2386,0
23,1	2327,0
23,9	2421,0
24,7	2504,0
25,5	2470,0
26,3	2145,0
27,1	1875,0
27,9	2435,0
28,8	2857,0
29,5	2820,0
30,3	2792,0
31,2	2691,0
32,0	2623,0
32,9	2428,0
33,7	2314,0
34,5	2214,0
35,3	2047,0
36,1	1842,0
36,2	1941,0
36,9	1924,0
37,8	1881,0
38,7	1684,0
39,5	2128,0
