Angle	Impulses
a/º	Z/#/5s

11,2	173,0
12,1	141,0
12,9	191,0
13,7	345,0
14,5	490,0
15,3	671,0
16,2	883,0
17,0	1097,0
17,7	1252,0
18,6	1494,0
19,3	1496,0
20,1	1723,0
20,9	1824,0
21,8	1967,0
22,5	1838,0
23,3	1816,0
24,1	1787,0
24,9	1882,0
25,7	1808,0
26,5	1542,0
27,3	1453,0
28,0	1327,0
28,9	1430,0
29,7	1971,0
30,5	2404,0
31,2	2274,0
32,1	2197,0
32,9	2093,0
33,7	1920,0
34,5	1880,0
35,3	1690,0
36,1	1624,0
36,8	1676,0
37,7	1481,0
38,5	1361,0
