Angle	Impulses
a/º	Z/#/5s

11,3	143,0
12,2	148,0
13,0	177,0
13,8	386,0
14,6	490,0
15,4	767,0
16,2	945,0
17,0	1155,0
17,8	1259,0
18,6	1438,0
19,4	1595,0
20,2	1636,0
21,0	1600,0
21,8	1766,0
22,6	1643,0
23,5	1616,0
24,2	1505,0
25,0	1489,0
25,8	1281,0
26,7	1131,0
27,5	954,0
28,3	944,0
29,1	845,0
29,9	885,0
30,7	767,0
31,5	751,0
32,3	686,0
33,1	663,0
33,9	632,0
34,7	578,0
35,6	550,0
36,4	677,0
37,1	1473,0
37,8	1655,0
38,3	1617,0
