Angle	Impulses
a/º	Z/#/5s

11,6	163,0
12,4	211,0
13,2	267,0
14,0	408,0
14,8	632,0
15,6	728,0
16,3	843,0
17,1	1019,0
17,2	1141,0
17,9	1271,0
18,7	1504,0
19,5	1642,0
20,3	1801,0
21,2	2145,0
22,0	2811,0
22,8	2871,0
23,6	3012,0
24,4	3174,0
25,2	3293,0
26,0	3151,0
26,8	2823,0
27,7	2575,0
28,5	2685,0
29,3	2620,0
30,0	2547,0
30,9	2591,0
31,7	2311,0
32,5	2321,0
33,3	2203,0
34,1	2121,0
35,0	2016,0
35,8	1941,0
36,6	1800,0
37,4	1773,0
38,2	1653,0
39,1	1735,0
