Angle	Impulses
a/º	Z/#/5s

11,6	149,0
12,4	202,0
13,2	271,0
14,0	382,0
14,8	531,0
15,6	678,0
16,4	828,0
17,2	1007,0
18,0	1419,0
18,8	1414,0
19,6	1612,0
20,4	1763,0
21,2	2497,0
22,0	2752,0
22,8	2908,0
23,6	2955,5
24,4	3299,0
25,2	3139,0
26,0	2935,0
26,8	2547,0
27,6	2613,0
28,4	2453,0
29,2	2538,0
30,0	2470,0
30,8	2463,0
31,7	2318,0
32,5	2262,0
33,3	2149,0
34,1	2069,0
34,8	1914,5
35,6	1833,0
35,7	1791,0
36,4	1720,0
37,3	1765,0
38,1	1642,0
