voltage,slope,slope_stderr,intercept,intercept_stderr,rvalue,root,root_stderr
"12,3","65,8671734882897","0,9750959934294775","-1741,5833448217006","28,958162496616453","0,9997809143413227","26,44083923126489","0,5886464574996224"
"13,5","69,77438362448764","0,43117075614843253","-1655,5828467403815","11,946815805435769","0,9999618159752973","23,72765993391516","0,22542276091465407"
"16,4","48,091874515045745","1,4121854005148327","-1026,330680971973","33,00655510421649","0,998279921121468","21,341041315635994","0,9293806962190457"
"19,4","65,79265692208905","0,8218971949197083","-1173,3245704136366","17,661339349381517","0,9998439806372471","17,833670584288377","0,3488433432411784"
"22,8","76,88210066357193","0,97327272580458","-1255,2881867599467","19,57724190314058","0,99959959662225","16,32744391640594","0,3279691473152249"
"26,5","99,93394869636118","0,45809931752290906","-1574,572424103314","9,392274890112803","0,9999474710183487","15,756131371206866","0,11853187713100376"
