k_beta_angles,k_beta_angles_stderr,k_beta_bragg,k_beta_bragg_stderr,k_beta_energies_js,k_beta_energies_js_stderr,k_beta_energies_kev,k_beta_energies_kev_stderr,k_alpha_angles,k_alpha_angles_stderr,k_alpha_bragg,k_alpha_bragg_stderr,k_alpha_energies_js,k_alpha_energies_js_stderr,k_alpha_energies_kev,k_alpha_energies_kev_stderr
"38,99719201771801","0,5","19,498596008859003","0,25","1,4774815289892073e-15","1,820641984247871e-17","9,221714508186007","0,11363553635650082","43,47138669631179","0,5","21,735693348155895","0,25","1,3316915401643508e-15","1,4574958156664454e-17","8,311764956387394","0,0909697349526042"
"85,27457529387088","0,5","42,63728764693544","0,25","3,640332126014893e-16","1,7251114514648827e-18","2,2721166337729812","0,01076729893949675",,,,,,,,
